memberid,product_name,sn_rec_rule_id,sn_rec_kxReco,sn_rec_source,sn_rec_score
APcElyevaZ,Cruise Referral,1,Hotel Referral,product_name,0.263888889
APcElyevaZ,Cruise Referral,2,Flight Referral,product_name,0.149305556
APcElyevaZ,Cruise Referral,3,Hotel Search,product_name,0.09375
APcElyevaZ,Cruise Referral,4,Event Referral,product_name,0.065972222
APcElyevaZ,Cruise Referral,5,Package Referral,product_name,0.0625
APuqbHxvAV,Flight Search,1,Hotel Referral,product_name,0.284552846
APuqbHxvAV,Flight Search,2,Flight Referral,product_name,0.192411924
APuqbHxvAV,Flight Search,3,Hotel Search,product_name,0.170731707
APuqbHxvAV,Flight Search,4,Flight Search,product_name,0.098748261
APuqbHxvAV,Flight Search,5,Event Referral,product_name,0.062330623
aqAnfYpBwy,Flight Referral,1,Hotel Search,product_name,0.666666667
aqAnfYpBwy,Flight Referral,2,Hotel Referral,product_name,0.666666667
aqAnfYpBwy,Flight Referral,3,Flight Referral,product_name,0.666666667
aqAnfYpBwy,Flight Referral,4,Package Referral,product_name,0.333333333
aqAnfYpBwy,Flight Referral,5,Flight Search,product_name,0.333333333
AqdpcUiLab,Flight Referral,1,Hotel Referral,product_name,0.242002782
AqdpcUiLab,Flight Referral,2,Flight Search,product_name,0.098748261
AqdpcUiLab,Flight Referral,3,Hotel Search,product_name,0.082058414
AqdpcUiLab,Flight Referral,4,Event Referral,product_name,0.059805285
AqdpcUiLab,Flight Referral,5,Cruise Referral,product_name,0.059805285
AQgYMhvaXT,Hotel Referral,1,Hotel Referral,product_name,0.361344538
AQgYMhvaXT,Hotel Referral,2,Flight Referral,product_name,0.18487395
AQgYMhvaXT,Hotel Referral,3,Cruise Referral,product_name,0.151260504
AQgYMhvaXT,Hotel Referral,4,Groupon Getaways,product_name,0.109243697
AQgYMhvaXT,Hotel Referral,5,Hotel Search,product_name,0.105444521
aqhmrcMcpG,Event Referral,1,Hotel Referral,product_name,0.256637168
aqhmrcMcpG,Event Referral,2,Flight Referral,product_name,0.126843658
aqhmrcMcpG,Event Referral,3,Hotel Search,product_name,0.088495575
aqhmrcMcpG,Event Referral,4,Flight Search,product_name,0.067846608
aqhmrcMcpG,Event Referral,5,Cruise Referral,product_name,0.056047198
aqlhMpyCeN,Flight Referral,1,Hotel Referral,product_name,0.242002782
aqlhMpyCeN,Flight Referral,2,Flight Search,product_name,0.098748261
aqlhMpyCeN,Flight Referral,3,Hotel Search,product_name,0.082058414
aqlhMpyCeN,Flight Referral,4,Event Referral,product_name,0.059805285
aqlhMpyCeN,Flight Referral,5,Cruise Referral,product_name,0.059805285
aqqahsmpOo,Hotel Search,1,Hotel Referral,product_name,0.35334873
aqqahsmpOo,Hotel Search,2,Flight Search,product_name,0.145496536
aqqahsmpOo,Hotel Search,3,Flight Referral,product_name,0.136258661
aqqahsmpOo,Hotel Search,4,Car Search,product_name,0.076212471
aqqahsmpOo,Hotel Search,5,Event Referral,product_name,0.069284065
ArjbNTYMse,Hotel Referral,1,Flight Referral,product_name,0.119917298
ArjbNTYMse,Hotel Referral,2,Hotel Search,product_name,0.105444521
ArjbNTYMse,Hotel Referral,3,Flight Search,product_name,0.072363887
ArjbNTYMse,Hotel Referral,4,Event Referral,product_name,0.059958649
ArjbNTYMse,Hotel Referral,5,Cruise Referral,product_name,0.052377671
ArLzXLCZIv,Package Referral,1,Hotel Referral,product_name,0.361344538
ArLzXLCZIv,Package Referral,2,Flight Referral,product_name,0.18487395
ArLzXLCZIv,Package Referral,3,Cruise Referral,product_name,0.151260504
ArLzXLCZIv,Package Referral,4,Groupon Getaways,product_name,0.109243697
ArLzXLCZIv,Package Referral,5,Hotel Search,product_name,0.075630252
ARQDzcGCYF,Hotel Referral,1,Flight Referral,product_name,0.119917298
ARQDzcGCYF,Hotel Referral,2,Hotel Search,product_name,0.105444521
ARQDzcGCYF,Hotel Referral,3,Flight Search,product_name,0.072363887
ARQDzcGCYF,Hotel Referral,4,Event Referral,product_name,0.059958649
ARQDzcGCYF,Hotel Referral,5,Cruise Referral,product_name,0.052377671
ArsbSlKlrw,Hotel Referral,1,Flight Referral,product_name,0.119917298
ArsbSlKlrw,Hotel Referral,2,Hotel Search,product_name,0.105444521
ArsbSlKlrw,Hotel Referral,3,Flight Search,product_name,0.072363887
ArsbSlKlrw,Hotel Referral,4,Event Referral,product_name,0.059958649
ArsbSlKlrw,Hotel Referral,5,Cruise Referral,product_name,0.052377671
arufxcOFLs,Car Search,1,Hotel Referral,product_name,0.380952381
arufxcOFLs,Car Search,2,Hotel Search,product_name,0.314285714
arufxcOFLs,Car Search,3,Flight Search,product_name,0.219047619
arufxcOFLs,Car Search,4,Flight Referral,product_name,0.142857143
arufxcOFLs,Car Search,5,Event Referral,product_name,0.066666667
ARulXCswGb,Flight Search,1,Hotel Referral,product_name,0.284552846
ARulXCswGb,Flight Search,2,Flight Referral,product_name,0.192411924
ARulXCswGb,Flight Search,3,Hotel Search,product_name,0.170731707
ARulXCswGb,Flight Search,4,Event Referral,product_name,0.062330623
ARulXCswGb,Flight Search,5,Car Search,product_name,0.062330623
aRwdhusSBJ,Event Referral,1,Hotel Referral,product_name,0.256637168
aRwdhusSBJ,Event Referral,2,Flight Referral,product_name,0.126843658
aRwdhusSBJ,Event Referral,3,Hotel Search,product_name,0.088495575
aRwdhusSBJ,Event Referral,4,Flight Search,product_name,0.067846608
aRwdhusSBJ,Event Referral,5,Cruise Referral,product_name,0.056047198
aSCvtTMkOu,Event Referral,1,Hotel Referral,product_name,0.256637168
aSCvtTMkOu,Event Referral,2,Flight Referral,product_name,0.126843658
aSCvtTMkOu,Event Referral,3,Hotel Search,product_name,0.105444521
aSCvtTMkOu,Event Referral,4,Flight Search,product_name,0.072363887
aSCvtTMkOu,Event Referral,5,Event Referral,product_name,0.059958649
AShSIcqBDz,Cruise Referral,1,Hotel Referral,product_name,0.263888889
AShSIcqBDz,Cruise Referral,2,Flight Referral,product_name,0.149305556
AShSIcqBDz,Cruise Referral,3,Hotel Search,product_name,0.09375
AShSIcqBDz,Cruise Referral,4,Event Referral,product_name,0.065972222
AShSIcqBDz,Cruise Referral,5,Package Referral,product_name,0.0625
ASoKtYgShL,Flight Referral,1,Hotel Referral,product_name,0.242002782
ASoKtYgShL,Flight Referral,2,Flight Search,product_name,0.098748261
ASoKtYgShL,Flight Referral,3,Hotel Search,product_name,0.082058414
ASoKtYgShL,Flight Referral,4,Event Referral,product_name,0.059805285
ASoKtYgShL,Flight Referral,5,Cruise Referral,product_name,0.059805285
aSoptyKJcU,Flight Referral,1,Hotel Referral,product_name,0.35334873
aSoptyKJcU,Flight Referral,2,Flight Referral,product_name,0.192411924
aSoptyKJcU,Flight Referral,3,Hotel Search,product_name,0.170731707
aSoptyKJcU,Flight Referral,4,Flight Search,product_name,0.145496536
aSoptyKJcU,Flight Referral,5,Car Search,product_name,0.076212471
AsRDDlBPTu,Hotel Referral,1,Hotel Referral,product_name,0.284552846
AsRDDlBPTu,Hotel Referral,2,Flight Referral,product_name,0.192411924
AsRDDlBPTu,Hotel Referral,3,Hotel Search,product_name,0.170731707
AsRDDlBPTu,Hotel Referral,4,Flight Search,product_name,0.098748261
AsRDDlBPTu,Hotel Referral,5,Event Referral,product_name,0.062330623
ASULOYoeQM,Hotel Search,1,Hotel Referral,product_name,0.35334873
ASULOYoeQM,Hotel Search,2,Flight Search,product_name,0.145496536
ASULOYoeQM,Hotel Search,3,Flight Referral,product_name,0.136258661
ASULOYoeQM,Hotel Search,4,Hotel Search,product_name,0.105444521
ASULOYoeQM,Hotel Search,5,Car Search,product_name,0.076212471
atAZUcAbab,Event Referral,1,Hotel Referral,product_name,0.256637168
atAZUcAbab,Event Referral,2,Flight Referral,product_name,0.126843658
atAZUcAbab,Event Referral,3,Hotel Search,product_name,0.088495575
atAZUcAbab,Event Referral,4,Flight Search,product_name,0.067846608
atAZUcAbab,Event Referral,5,Cruise Referral,product_name,0.056047198
aTEBJliikP,Flight Search,1,Hotel Referral,product_name,0.284552846
aTEBJliikP,Flight Search,2,Flight Referral,product_name,0.192411924
aTEBJliikP,Flight Search,3,Hotel Search,product_name,0.170731707
aTEBJliikP,Flight Search,4,Event Referral,product_name,0.062330623
aTEBJliikP,Flight Search,5,Car Search,product_name,0.062330623
aTlvPgTRXx,Hotel Referral,1,Flight Referral,product_name,0.119917298
aTlvPgTRXx,Hotel Referral,2,Hotel Search,product_name,0.105444521
aTlvPgTRXx,Hotel Referral,3,Flight Search,product_name,0.072363887
aTlvPgTRXx,Hotel Referral,4,Event Referral,product_name,0.059958649
aTlvPgTRXx,Hotel Referral,5,Cruise Referral,product_name,0.052377671
AtTqocXvtU,Cruise Referral,1,Hotel Referral,product_name,0.263888889
AtTqocXvtU,Cruise Referral,2,Flight Referral,product_name,0.149305556
AtTqocXvtU,Cruise Referral,3,Hotel Search,product_name,0.09375
AtTqocXvtU,Cruise Referral,4,Event Referral,product_name,0.065972222
AtTqocXvtU,Cruise Referral,5,Package Referral,product_name,0.0625
AtXUolwGGF,Event Referral,1,Hotel Referral,product_name,0.284552846
AtXUolwGGF,Event Referral,2,Flight Referral,product_name,0.192411924
AtXUolwGGF,Event Referral,3,Hotel Search,product_name,0.170731707
AtXUolwGGF,Event Referral,4,Flight Search,product_name,0.067846608
AtXUolwGGF,Event Referral,5,Event Referral,product_name,0.062330623
ATxxEPNTHp,Car Referral,1,Hotel Referral,product_name,0.233333333
ATxxEPNTHp,Car Referral,2,Flight Referral,product_name,0.213333333
ATxxEPNTHp,Car Referral,3,Hotel Search,product_name,0.166666667
ATxxEPNTHp,Car Referral,4,Event Referral,product_name,0.106666667
ATxxEPNTHp,Car Referral,5,Cruise Referral,product_name,0.066666667
AUCXvpZWAD,Flight Referral,1,Hotel Referral,product_name,0.242002782
AUCXvpZWAD,Flight Referral,2,Flight Search,product_name,0.098748261
AUCXvpZWAD,Flight Referral,3,Hotel Search,product_name,0.082058414
AUCXvpZWAD,Flight Referral,4,Event Referral,product_name,0.059805285
AUCXvpZWAD,Flight Referral,5,Cruise Referral,product_name,0.059805285
aUdvkpIsyF,Hotel Referral,1,Flight Referral,product_name,0.119917298
aUdvkpIsyF,Hotel Referral,2,Hotel Search,product_name,0.105444521
aUdvkpIsyF,Hotel Referral,3,Flight Search,product_name,0.072363887
aUdvkpIsyF,Hotel Referral,4,Event Referral,product_name,0.059958649
aUdvkpIsyF,Hotel Referral,5,Cruise Referral,product_name,0.052377671
aVBjqTIVHR,Hotel Referral,1,Flight Referral,product_name,0.119917298
aVBjqTIVHR,Hotel Referral,2,Hotel Search,product_name,0.105444521
aVBjqTIVHR,Hotel Referral,3,Flight Search,product_name,0.072363887
aVBjqTIVHR,Hotel Referral,4,Event Referral,product_name,0.059958649
aVBjqTIVHR,Hotel Referral,5,Cruise Referral,product_name,0.052377671
AvjKgkLXjh,Groupon Getaways,1,Hotel Referral,product_name,0.327380952
AvjKgkLXjh,Groupon Getaways,2,Flight Referral,product_name,0.130952381
AvjKgkLXjh,Groupon Getaways,3,Hotel Search,product_name,0.119047619
AvjKgkLXjh,Groupon Getaways,4,Package Referral,product_name,0.077380952
AvjKgkLXjh,Groupon Getaways,5,Flight Search,product_name,0.072363887
AvTyqxnybl,Hotel Referral,1,Flight Referral,product_name,0.119917298
AvTyqxnybl,Hotel Referral,2,Hotel Search,product_name,0.105444521
AvTyqxnybl,Hotel Referral,3,Flight Search,product_name,0.072363887
AvTyqxnybl,Hotel Referral,4,Event Referral,product_name,0.059958649
AvTyqxnybl,Hotel Referral,5,Cruise Referral,product_name,0.052377671
aVxaGkagTy,Groupon Getaways,1,Hotel Referral,product_name,0.35334873
aVxaGkagTy,Groupon Getaways,2,Flight Search,product_name,0.145496536
aVxaGkagTy,Groupon Getaways,3,Flight Referral,product_name,0.136258661
aVxaGkagTy,Groupon Getaways,4,Hotel Search,product_name,0.119047619
aVxaGkagTy,Groupon Getaways,5,Package Referral,product_name,0.077380952
AvYVfgrPQq,Event Referral,1,Hotel Referral,product_name,0.256637168
AvYVfgrPQq,Event Referral,2,Flight Referral,product_name,0.126843658
AvYVfgrPQq,Event Referral,3,Hotel Search,product_name,0.088495575
AvYVfgrPQq,Event Referral,4,Flight Search,product_name,0.067846608
AvYVfgrPQq,Event Referral,5,Cruise Referral,product_name,0.056047198
awaFbtVIPG,Hotel Referral,1,Flight Referral,product_name,0.119917298
awaFbtVIPG,Hotel Referral,2,Hotel Search,product_name,0.105444521
awaFbtVIPG,Hotel Referral,3,Flight Search,product_name,0.072363887
awaFbtVIPG,Hotel Referral,4,Event Referral,product_name,0.059958649
awaFbtVIPG,Hotel Referral,5,Cruise Referral,product_name,0.052377671
awFcRByZeL,Car Referral,1,Hotel Referral,product_name,0.233333333
awFcRByZeL,Car Referral,2,Flight Referral,product_name,0.213333333
awFcRByZeL,Car Referral,3,Hotel Search,product_name,0.166666667
awFcRByZeL,Car Referral,4,Event Referral,product_name,0.106666667
awFcRByZeL,Car Referral,5,Cruise Referral,product_name,0.066666667
AwjylkGZkT,Flight Search,1,Hotel Referral,product_name,0.284552846
AwjylkGZkT,Flight Search,2,Flight Referral,product_name,0.192411924
AwjylkGZkT,Flight Search,3,Hotel Search,product_name,0.170731707
AwjylkGZkT,Flight Search,4,Event Referral,product_name,0.062330623
AwjylkGZkT,Flight Search,5,Car Search,product_name,0.062330623
AwKCrGpUnO,Hotel Referral,1,Flight Referral,product_name,0.119917298
AwKCrGpUnO,Hotel Referral,2,Hotel Search,product_name,0.105444521
AwKCrGpUnO,Hotel Referral,3,Flight Search,product_name,0.072363887
AwKCrGpUnO,Hotel Referral,4,Event Referral,product_name,0.059958649
AwKCrGpUnO,Hotel Referral,5,Cruise Referral,product_name,0.052377671
awsGWBJkPo,Flight Referral,1,Hotel Referral,product_name,0.242002782
awsGWBJkPo,Flight Referral,2,Flight Search,product_name,0.098748261
awsGWBJkPo,Flight Referral,3,Hotel Search,product_name,0.082058414
awsGWBJkPo,Flight Referral,4,Event Referral,product_name,0.059805285
awsGWBJkPo,Flight Referral,5,Cruise Referral,product_name,0.059805285
aXbfXOUAqu,Cruise Referral,1,Hotel Referral,product_name,0.263888889
aXbfXOUAqu,Cruise Referral,2,Flight Referral,product_name,0.149305556
aXbfXOUAqu,Cruise Referral,3,Hotel Search,product_name,0.09375
aXbfXOUAqu,Cruise Referral,4,Event Referral,product_name,0.065972222
aXbfXOUAqu,Cruise Referral,5,Package Referral,product_name,0.0625
axgXMspaBr,Event Referral,1,Hotel Referral,product_name,0.256637168
axgXMspaBr,Event Referral,2,Flight Referral,product_name,0.126843658
axgXMspaBr,Event Referral,3,Hotel Search,product_name,0.088495575
axgXMspaBr,Event Referral,4,Flight Search,product_name,0.067846608
axgXMspaBr,Event Referral,5,Cruise Referral,product_name,0.056047198
AximrOGcUE,Hotel Referral,1,Flight Referral,product_name,0.119917298
AximrOGcUE,Hotel Referral,2,Hotel Search,product_name,0.105444521
AximrOGcUE,Hotel Referral,3,Flight Search,product_name,0.072363887
AximrOGcUE,Hotel Referral,4,Event Referral,product_name,0.059958649
AximrOGcUE,Hotel Referral,5,Cruise Referral,product_name,0.052377671
AxliIboTsi,Hotel Referral,1,Flight Referral,product_name,0.119917298
AxliIboTsi,Hotel Referral,2,Hotel Search,product_name,0.105444521
AxliIboTsi,Hotel Referral,3,Flight Search,product_name,0.072363887
AxliIboTsi,Hotel Referral,4,Event Referral,product_name,0.059958649
AxliIboTsi,Hotel Referral,5,Cruise Referral,product_name,0.052377671
AxoPxoFrFD,Event Referral,1,Hotel Referral,product_name,0.256637168
AxoPxoFrFD,Event Referral,2,Flight Referral,product_name,0.126843658
AxoPxoFrFD,Event Referral,3,Hotel Search,product_name,0.088495575
AxoPxoFrFD,Event Referral,4,Flight Search,product_name,0.067846608
AxoPxoFrFD,Event Referral,5,Cruise Referral,product_name,0.056047198
ayMPySksOC,Hotel Referral,1,Flight Referral,product_name,0.119917298
ayMPySksOC,Hotel Referral,2,Hotel Search,product_name,0.105444521
ayMPySksOC,Hotel Referral,3,Flight Search,product_name,0.072363887
ayMPySksOC,Hotel Referral,4,Event Referral,product_name,0.059958649
ayMPySksOC,Hotel Referral,5,Cruise Referral,product_name,0.052377671
aZBgOKQIaF,Hotel Referral,1,Flight Referral,product_name,0.119917298
aZBgOKQIaF,Hotel Referral,2,Hotel Search,product_name,0.105444521
aZBgOKQIaF,Hotel Referral,3,Flight Search,product_name,0.072363887
aZBgOKQIaF,Hotel Referral,4,Event Referral,product_name,0.059958649
aZBgOKQIaF,Hotel Referral,5,Cruise Referral,product_name,0.052377671
azcDzfyvYw,Hotel Referral,1,Flight Referral,product_name,0.119917298
azcDzfyvYw,Hotel Referral,2,Hotel Search,product_name,0.105444521
azcDzfyvYw,Hotel Referral,3,Flight Search,product_name,0.072363887
azcDzfyvYw,Hotel Referral,4,Event Referral,product_name,0.059958649
azcDzfyvYw,Hotel Referral,5,Cruise Referral,product_name,0.052377671
AZwgoFzNRC,Hotel Referral,1,Flight Referral,product_name,0.119917298
AZwgoFzNRC,Hotel Referral,2,Hotel Search,product_name,0.105444521
AZwgoFzNRC,Hotel Referral,3,Flight Search,product_name,0.072363887
AZwgoFzNRC,Hotel Referral,4,Event Referral,product_name,0.059958649
AZwgoFzNRC,Hotel Referral,5,Cruise Referral,product_name,0.052377671
azZiEsmVko,Hotel Referral,1,Hotel Referral,product_name,0.263888889
azZiEsmVko,Hotel Referral,2,Flight Referral,product_name,0.213333333
azZiEsmVko,Hotel Referral,3,Hotel Search,product_name,0.166666667
azZiEsmVko,Hotel Referral,4,Event Referral,product_name,0.106666667
azZiEsmVko,Hotel Referral,5,Flight Search,product_name,0.098748261
bACeUFunHS,Flight Referral,1,Hotel Referral,product_name,0.242002782
bACeUFunHS,Flight Referral,2,Flight Referral,product_name,0.119917298
bACeUFunHS,Flight Referral,3,Hotel Search,product_name,0.105444521
bACeUFunHS,Flight Referral,4,Flight Search,product_name,0.098748261
bACeUFunHS,Flight Referral,5,Event Referral,product_name,0.059958649
bAfmFsgCEk,Hotel Referral,1,Flight Referral,product_name,0.119917298
bAfmFsgCEk,Hotel Referral,2,Hotel Search,product_name,0.105444521
bAfmFsgCEk,Hotel Referral,3,Flight Search,product_name,0.072363887
bAfmFsgCEk,Hotel Referral,4,Event Referral,product_name,0.059958649
bAfmFsgCEk,Hotel Referral,5,Cruise Referral,product_name,0.052377671
bahkPjKpUB,Hotel Referral,1,Flight Referral,product_name,0.119917298
bahkPjKpUB,Hotel Referral,2,Hotel Search,product_name,0.105444521
bahkPjKpUB,Hotel Referral,3,Flight Search,product_name,0.072363887
bahkPjKpUB,Hotel Referral,4,Event Referral,product_name,0.059958649
bahkPjKpUB,Hotel Referral,5,Cruise Referral,product_name,0.052377671
bAIUufXAsf,Hotel Referral,1,Flight Referral,product_name,0.119917298
bAIUufXAsf,Hotel Referral,2,Hotel Search,product_name,0.105444521
bAIUufXAsf,Hotel Referral,3,Flight Search,product_name,0.072363887
bAIUufXAsf,Hotel Referral,4,Event Referral,product_name,0.059958649
bAIUufXAsf,Hotel Referral,5,Cruise Referral,product_name,0.052377671
BbbBffhAPi,Hotel Referral,1,Flight Referral,product_name,0.119917298
BbbBffhAPi,Hotel Referral,2,Hotel Search,product_name,0.105444521
BbbBffhAPi,Hotel Referral,3,Flight Search,product_name,0.072363887
BbbBffhAPi,Hotel Referral,4,Event Referral,product_name,0.059958649
BbbBffhAPi,Hotel Referral,5,Cruise Referral,product_name,0.052377671
bbMNVnOFOZ,Hotel Referral,1,Flight Referral,product_name,0.119917298
bbMNVnOFOZ,Hotel Referral,2,Hotel Search,product_name,0.105444521
bbMNVnOFOZ,Hotel Referral,3,Flight Search,product_name,0.072363887
bbMNVnOFOZ,Hotel Referral,4,Event Referral,product_name,0.059958649
bbMNVnOFOZ,Hotel Referral,5,Cruise Referral,product_name,0.052377671
BbRnvseaXd,Hotel Search,1,Hotel Referral,product_name,0.35334873
BbRnvseaXd,Hotel Search,2,Flight Search,product_name,0.145496536
BbRnvseaXd,Hotel Search,3,Flight Referral,product_name,0.136258661
